user_id,event_type,event_timestamp,feature
857,purchase,2026-04-21 22:20:15.378550,product_page
497,login,2026-04-11 11:13:15.378550,search
361,login,2026-04-05 18:05:15.378550,checkout
287,login,2026-04-25 08:08:15.378550,search
346,purchase,2026-04-10 04:00:15.378550,home
881,login,2026-04-01 11:57:15.378550,checkout
611,login,2026-04-04 00:31:15.378550,checkout
654,purchase,2026-04-02 06:36:15.378550,home
696,login,2026-04-17 23:12:15.378550,cart
270,login,2026-04-05 02:39:15.378550,search
979,login,2026-04-17 13:24:15.378550,checkout
71,login,2026-04-22 00:12:15.378550,cart
254,login,2026-04-20 18:26:15.378550,product_page
798,login,2026-04-04 20:33:15.378550,checkout
890,purchase,2026-04-19 15:18:15.378550,home
635,login,2026-03-31 13:11:15.378550,search
891,login,2026-04-07 20:51:15.378550,cart
13,purchase,2026-04-06 11:35:15.378550,cart
267,purchase,2026-04-07 06:13:15.378550,checkout
26,login,2026-04-05 06:57:15.378550,checkout
955,login,2026-04-02 17:41:15.378550,home
612,signup,2026-04-16 03:44:15.378550,checkout
231,purchase,2026-03-31 17:24:15.378550,cart
696,purchase,2026-04-06 01:07:15.378550,product_page
664,login,2026-04-13 06:15:15.378550,checkout
760,login,2026-04-08 17:23:15.378550,product_page
883,login,2026-04-13 08:49:15.378550,home
468,login,2026-04-07 10:30:15.378550,search
164,login,2026-04-06 22:44:15.378550,home
667,login,2026-04-17 10:02:15.378550,search
655,login,2026-03-28 11:29:15.378550,cart
271,signup,2026-04-16 16:22:15.378550,checkout
226,purchase,2026-04-06 08:13:15.378550,product_page
735,login,2026-03-31 01:08:15.378550,checkout
809,login,2026-04-14 12:30:15.378550,home
13,purchase,2026-04-05 10:05:15.378550,checkout
750,login,2026-04-03 12:25:15.378550,checkout
908,login,2026-04-22 03:29:15.378550,home
858,login,2026-04-12 01:06:15.378550,cart
910,login,2026-03-28 05:38:15.378550,product_page
986,login,2026-04-04 17:37:15.378550,search
346,login,2026-04-18 01:00:15.378550,checkout
849,login,2026-04-01 22:10:15.378550,cart
764,purchase,2026-04-20 11:18:15.378550,search
838,purchase,2026-04-20 04:23:15.378550,cart
29,login,2026-04-07 18:41:15.378550,search
946,login,2026-04-08 17:16:15.378550,home
809,purchase,2026-04-06 02:45:15.378550,checkout
655,login,2026-04-02 09:13:15.378550,search
805,login,2026-04-04 11:00:15.378550,product_page
628,signup,2026-04-05 13:35:15.378550,product_page
832,purchase,2026-04-06 12:35:15.378550,search
684,signup,2026-04-20 06:50:15.378550,checkout
508,login,2026-04-14 15:55:15.378550,checkout
518,purchase,2026-04-02 06:20:15.378550,search
744,login,2026-04-03 20:18:15.378550,checkout
473,login,2026-04-13 13:55:15.378550,home
710,login,2026-04-22 02:41:15.378550,home
740,login,2026-04-22 10:24:15.378550,search
806,purchase,2026-04-11 10:32:15.378550,checkout
271,login,2026-04-19 00:13:15.378550,home
479,login,2026-04-13 23:03:15.378550,home
696,login,2026-04-12 20:42:15.378550,home
799,login,2026-04-07 17:06:15.378550,checkout
70,login,2026-04-25 21:08:15.378550,home
987,login,2026-04-23 09:02:15.378550,product_page
360,login,2026-03-28 09:05:15.378550,product_page
668,login,2026-04-07 07:46:15.378550,search
305,purchase,2026-04-01 23:29:15.378550,home
731,purchase,2026-04-22 07:48:15.378550,product_page
374,login,2026-03-30 17:05:15.378550,home
774,login,2026-04-16 22:54:15.378550,search
418,purchase,2026-04-13 21:00:15.378550,cart
191,login,2026-04-10 21:05:15.378550,checkout
674,login,2026-04-20 23:14:15.378550,cart
856,login,2026-04-04 17:04:15.378550,checkout
954,login,2026-03-28 23:07:15.378550,cart
640,signup,2026-03-30 12:44:15.378550,checkout
558,login,2026-04-12 17:34:15.378550,product_page
820,login,2026-04-01 11:15:15.378550,cart
219,login,2026-04-14 03:17:15.378550,cart
900,login,2026-04-19 23:47:15.378550,search
796,login,2026-03-29 14:01:15.378550,product_page
412,login,2026-04-13 10:08:15.378550,product_page
924,login,2026-04-14 04:02:15.378550,search
543,purchase,2026-04-15 18:11:15.378550,search
524,purchase,2026-04-08 14:03:15.378550,search
605,login,2026-04-08 03:35:15.378550,checkout
287,login,2026-04-21 18:18:15.378550,checkout
234,login,2026-04-21 05:43:15.378550,product_page
692,login,2026-04-10 02:34:15.378550,checkout
224,purchase,2026-04-01 01:24:15.378550,checkout
499,login,2026-04-21 01:05:15.378550,home
255,purchase,2026-04-12 17:18:15.378550,product_page
358,purchase,2026-04-05 03:31:15.378550,search
326,login,2026-04-13 17:46:15.378550,search
579,login,2026-04-21 06:36:15.378550,checkout
731,login,2026-04-10 04:18:15.378550,product_page
496,login,2026-04-07 10:48:15.378550,checkout
517,login,2026-04-25 16:37:15.378550,search
695,login,2026-04-17 04:12:15.378550,cart
102,purchase,2026-04-26 02:27:15.378550,home
484,signup,2026-04-11 19:14:15.378550,home
544,login,2026-03-28 11:02:15.378550,product_page
489,signup,2026-04-19 21:19:15.378550,search
783,login,2026-04-18 01:25:15.378550,cart
506,login,2026-03-30 17:34:15.378550,home
189,login,2026-04-24 06:30:15.378550,search
421,login,2026-04-01 23:51:15.378550,checkout
681,purchase,2026-04-26 09:25:15.378550,home
394,login,2026-03-31 20:21:15.378550,home
147,login,2026-04-08 04:21:15.378550,cart
751,purchase,2026-04-20 07:02:15.378550,product_page
795,purchase,2026-04-09 22:38:15.378550,cart
420,signup,2026-04-20 03:28:15.378550,home
919,purchase,2026-04-01 12:35:15.378550,home
350,login,2026-04-16 11:37:15.378550,product_page
11,login,2026-03-28 13:50:15.378550,cart
49,login,2026-04-11 06:32:15.378550,cart
32,login,2026-04-21 00:56:15.378550,product_page
408,signup,2026-04-01 19:31:15.378550,home
968,signup,2026-03-30 15:17:15.378550,search
300,login,2026-04-10 09:59:15.378550,home
126,login,2026-04-19 15:39:15.378550,cart
804,signup,2026-04-16 12:20:15.378550,home
766,purchase,2026-03-29 14:26:15.378550,search
626,login,2026-04-21 13:51:15.378550,home
941,login,2026-04-03 07:26:15.378550,home
661,signup,2026-04-23 06:13:15.378550,cart
671,login,2026-04-03 09:47:15.378550,cart
686,login,2026-04-25 03:56:15.378550,home
955,login,2026-04-20 00:37:15.378550,home
26,login,2026-04-05 07:37:15.378550,checkout
195,login,2026-03-30 18:49:15.378550,product_page
18,login,2026-04-10 15:35:15.378550,search
400,purchase,2026-04-06 23:12:15.378550,search
295,login,2026-03-28 06:18:15.378550,cart
822,login,2026-03-30 19:11:15.378550,product_page
691,login,2026-04-22 16:41:15.378550,search
221,purchase,2026-04-25 19:40:15.378550,checkout
943,login,2026-04-12 19:50:15.378550,product_page
468,login,2026-04-20 06:59:15.378550,product_page
955,purchase,2026-04-11 10:13:15.378550,product_page
768,login,2026-04-15 07:46:15.378550,home
429,login,2026-04-18 17:45:15.378550,product_page
493,purchase,2026-04-20 23:45:15.378550,product_page
18,login,2026-03-28 23:48:15.378550,home
78,login,2026-04-09 00:46:15.378550,checkout
342,login,2026-04-16 10:13:15.378550,cart
649,login,2026-04-25 16:34:15.378550,search
114,login,2026-04-26 18:00:15.378550,search
46,login,2026-03-28 23:56:15.378550,checkout
546,login,2026-04-14 10:17:15.378550,search
796,login,2026-04-23 01:27:15.378550,home
202,login,2026-04-17 19:33:15.378550,search
117,login,2026-04-09 07:16:15.378550,product_page
247,purchase,2026-04-13 17:27:15.378550,home
495,purchase,2026-04-01 00:53:15.378550,cart
839,login,2026-04-26 12:11:15.378550,home
642,login,2026-03-28 06:39:15.378550,search
764,purchase,2026-03-30 19:04:15.378550,home
518,login,2026-03-30 16:57:15.378550,checkout
748,purchase,2026-04-25 09:28:15.378550,home
547,purchase,2026-04-14 14:00:15.378550,search
304,login,2026-04-19 04:44:15.378550,search
277,signup,2026-04-03 17:54:15.378550,product_page
654,login,2026-04-20 05:51:15.378550,cart
35,purchase,2026-04-20 22:35:15.378550,cart
681,login,2026-04-09 13:31:15.378550,product_page
285,login,2026-03-29 16:11:15.378550,product_page
935,signup,2026-04-18 15:38:15.378550,search
582,login,2026-03-30 07:30:15.378550,cart
761,login,2026-04-09 10:05:15.378550,cart
21,login,2026-04-16 02:30:15.378550,search
889,login,2026-04-11 13:29:15.378550,checkout
363,purchase,2026-04-22 02:39:15.378550,search
136,purchase,2026-04-02 04:52:15.378550,cart
778,login,2026-04-26 04:35:15.378550,search
280,login,2026-04-26 00:55:15.378550,product_page
711,login,2026-04-04 20:39:15.378550,home
976,login,2026-03-28 02:28:15.378550,product_page
506,login,2026-04-16 23:38:15.378550,search
650,login,2026-04-17 04:36:15.378550,checkout
659,login,2026-04-25 00:03:15.378550,product_page
332,signup,2026-04-20 06:19:15.378550,home
663,login,2026-03-28 13:29:15.378550,home
161,login,2026-04-24 04:02:15.378550,product_page
769,signup,2026-04-03 12:45:15.378550,home
135,purchase,2026-04-18 01:39:15.378550,product_page
26,login,2026-04-10 20:03:15.378550,home
66,login,2026-03-29 14:10:15.378550,cart
535,login,2026-04-09 13:25:15.378550,product_page
268,purchase,2026-04-01 20:02:15.378550,checkout
916,login,2026-04-26 18:24:15.378550,home
966,login,2026-04-10 22:10:15.378550,cart
183,purchase,2026-04-01 08:33:15.378550,cart
20,purchase,2026-04-18 19:09:15.378550,search
145,purchase,2026-04-09 18:50:15.378550,home
946,login,2026-04-16 22:39:15.378550,home
503,login,2026-04-03 15:42:15.378550,cart
669,login,2026-04-16 14:27:15.378550,product_page
755,login,2026-04-03 09:54:15.378550,product_page
310,login,2026-04-14 04:35:15.378550,search
573,purchase,2026-04-05 16:25:15.378550,home
300,login,2026-04-26 03:17:15.378550,search
332,login,2026-04-03 08:41:15.378550,search
982,login,2026-04-24 10:25:15.378550,checkout
887,login,2026-04-09 12:30:15.378550,home
497,login,2026-04-04 08:59:15.378550,cart
993,signup,2026-04-01 07:39:15.378550,search
341,login,2026-03-30 14:17:15.378550,cart
293,login,2026-04-06 22:58:15.378550,cart
77,login,2026-04-19 13:33:15.378550,home
932,login,2026-04-03 11:04:15.378550,search
833,purchase,2026-04-13 18:00:15.378550,product_page
246,login,2026-04-02 10:28:15.378550,home
28,login,2026-04-23 07:05:15.378550,checkout
17,login,2026-04-17 08:50:15.378550,home
538,login,2026-04-02 04:21:15.378550,cart
597,login,2026-04-21 18:04:15.378550,search
844,signup,2026-04-06 14:01:15.378550,cart
574,login,2026-04-26 14:00:15.378550,home
529,login,2026-04-25 22:03:15.378550,cart
390,login,2026-04-23 14:35:15.378550,search
527,login,2026-03-29 03:56:15.378550,search
403,login,2026-04-09 09:57:15.378550,home
681,login,2026-03-31 14:40:15.378550,cart
128,login,2026-04-01 21:54:15.378550,checkout
603,login,2026-04-08 00:21:15.378550,search
84,login,2026-04-13 05:50:15.378550,checkout
271,purchase,2026-04-20 04:22:15.378550,home
474,purchase,2026-04-20 07:01:15.378550,product_page
255,purchase,2026-04-21 04:15:15.378550,product_page
384,login,2026-04-02 23:28:15.378550,home
820,login,2026-04-26 03:14:15.378550,search
882,login,2026-04-19 08:24:15.378550,search
150,signup,2026-04-22 05:17:15.378550,checkout
137,login,2026-04-20 23:59:15.378550,search
825,login,2026-04-05 11:03:15.378550,checkout
213,login,2026-04-07 23:08:15.378550,search
275,login,2026-04-15 09:53:15.378550,home
786,login,2026-04-19 23:26:15.378550,cart
732,login,2026-04-08 12:30:15.378550,checkout
462,purchase,2026-04-20 21:58:15.378550,home
732,purchase,2026-04-20 00:47:15.378550,search
388,login,2026-04-23 02:29:15.378550,checkout
330,login,2026-04-09 18:03:15.378550,product_page
625,purchase,2026-04-03 09:31:15.378550,home
625,login,2026-04-10 11:36:15.378550,product_page
905,login,2026-04-13 19:10:15.378550,search
147,login,2026-04-18 19:22:15.378550,product_page
418,purchase,2026-04-22 01:44:15.378550,search
257,purchase,2026-04-09 13:05:15.378550,cart
404,login,2026-03-30 21:56:15.378550,home
658,login,2026-04-16 09:16:15.378550,search
332,login,2026-04-05 14:01:15.378550,search
356,login,2026-04-01 06:03:15.378550,search
366,login,2026-04-18 22:42:15.378550,product_page
910,login,2026-04-25 14:03:15.378550,product_page
159,login,2026-03-28 01:21:15.378550,search
264,login,2026-04-26 15:31:15.378550,checkout
602,login,2026-04-14 17:01:15.378550,checkout
586,purchase,2026-03-29 12:50:15.378550,product_page
672,login,2026-04-20 10:15:15.378550,search
585,purchase,2026-04-18 08:42:15.378550,product_page
795,signup,2026-04-22 09:27:15.378550,home
865,login,2026-04-11 21:51:15.378550,search
371,login,2026-04-08 02:47:15.378550,search
19,login,2026-04-02 09:35:15.378550,search
97,login,2026-04-17 18:47:15.378550,cart
943,purchase,2026-04-04 12:19:15.378550,home
717,purchase,2026-04-03 17:47:15.378550,checkout
249,login,2026-04-08 09:58:15.378550,checkout
362,login,2026-04-01 03:38:15.378550,cart
388,login,2026-04-05 13:59:15.378550,product_page
689,login,2026-04-21 19:34:15.378550,checkout
960,login,2026-04-07 08:47:15.378550,product_page
682,login,2026-03-31 11:07:15.378550,product_page
509,signup,2026-04-25 02:34:15.378550,checkout
12,purchase,2026-04-06 23:16:15.378550,checkout
967,login,2026-04-18 22:29:15.378550,cart
751,signup,2026-04-26 12:21:15.378550,cart
255,login,2026-04-13 06:00:15.378550,home
148,login,2026-03-29 11:15:15.378550,checkout
741,purchase,2026-04-21 08:14:15.378550,checkout
505,login,2026-04-06 13:40:15.378550,search
975,login,2026-03-27 21:23:15.378550,product_page
692,login,2026-04-18 03:36:15.378550,product_page
347,login,2026-04-05 21:00:15.378550,product_page
389,purchase,2026-03-28 17:45:15.378550,home
487,signup,2026-04-04 06:16:15.378550,home
604,login,2026-04-11 04:04:15.378550,search
874,login,2026-03-28 23:49:15.378550,search
648,purchase,2026-04-12 22:53:15.378550,cart
342,login,2026-04-07 04:38:15.378550,checkout
80,purchase,2026-04-22 19:15:15.378550,cart
302,login,2026-04-17 20:44:15.378550,home
788,login,2026-04-05 22:35:15.378550,home
875,purchase,2026-04-01 01:20:15.378550,search
904,login,2026-04-19 05:24:15.378550,checkout
883,login,2026-04-10 16:54:15.378550,product_page
508,login,2026-04-20 17:14:15.378550,checkout
732,login,2026-04-04 20:52:15.378550,product_page
498,login,2026-04-23 12:21:15.378550,product_page
199,login,2026-04-15 15:26:15.378550,search
328,login,2026-04-19 07:56:15.378550,search
864,login,2026-04-04 15:59:15.378550,home
973,purchase,2026-04-09 07:48:15.378550,product_page
766,signup,2026-04-19 23:04:15.378550,search
655,login,2026-04-06 14:30:15.378550,cart
329,purchase,2026-04-07 14:59:15.378550,checkout
269,login,2026-04-20 17:58:15.378550,search
802,login,2026-04-11 03:31:15.378550,home
196,signup,2026-04-13 16:58:15.378550,product_page
667,purchase,2026-04-08 16:33:15.378550,home
700,login,2026-04-25 18:42:15.378550,product_page
659,purchase,2026-04-10 20:14:15.378550,home
30,login,2026-04-17 11:01:15.378550,checkout
414,login,2026-04-26 19:09:15.378550,home
211,login,2026-04-08 04:15:15.378550,checkout
133,login,2026-04-05 05:29:15.378550,product_page
146,login,2026-04-11 06:21:15.378550,search
732,login,2026-03-28 09:01:15.378550,checkout
409,login,2026-04-25 19:26:15.378550,search
187,login,2026-04-20 06:55:15.378550,search
700,purchase,2026-04-22 22:53:15.378550,checkout
692,signup,2026-04-08 21:35:15.378550,home
188,login,2026-03-31 17:17:15.378550,checkout
164,login,2026-04-23 05:06:15.378550,product_page
144,login,2026-04-06 21:18:15.378550,checkout
686,purchase,2026-04-19 22:50:15.378550,search
273,login,2026-04-02 22:54:15.378550,cart
790,login,2026-04-08 13:38:15.378550,checkout
338,login,2026-04-17 07:06:15.378550,product_page
851,login,2026-04-25 11:43:15.378550,home
140,login,2026-04-24 13:12:15.378550,search
239,login,2026-04-26 07:33:15.378550,search
123,login,2026-04-13 17:17:15.378550,home
202,login,2026-04-11 00:42:15.378550,search
143,purchase,2026-04-22 13:21:15.378550,product_page
121,purchase,2026-03-31 19:59:15.378550,checkout
519,login,2026-04-08 12:17:15.378550,product_page
177,login,2026-04-06 01:48:15.378550,checkout
281,login,2026-04-04 09:30:15.378550,home
529,login,2026-04-07 07:56:15.378550,search
563,login,2026-04-12 15:12:15.378550,cart
707,login,2026-04-26 04:18:15.378550,product_page
411,purchase,2026-04-02 19:14:15.378550,cart
85,login,2026-04-09 17:11:15.378550,search
790,login,2026-04-15 03:44:15.378550,checkout
375,login,2026-04-13 08:08:15.378550,search
882,purchase,2026-04-16 06:56:15.378550,home
16,login,2026-03-28 09:52:15.378550,product_page
243,login,2026-04-18 09:00:15.378550,checkout
22,signup,2026-03-29 00:45:15.378550,checkout
652,purchase,2026-03-31 20:58:15.378550,product_page
958,login,2026-04-24 22:48:15.378550,product_page
798,signup,2026-04-12 20:01:15.378550,home
536,login,2026-04-02 04:33:15.378550,home
838,purchase,2026-04-08 18:50:15.378550,search
109,login,2026-04-20 13:18:15.378550,product_page
85,purchase,2026-04-19 10:19:15.378550,checkout
714,login,2026-04-23 09:28:15.378550,home
597,login,2026-04-02 09:17:15.378550,cart
285,login,2026-04-11 22:44:15.378550,search
383,login,2026-04-15 16:47:15.378550,checkout
580,purchase,2026-04-23 16:11:15.378550,home
604,login,2026-04-15 10:03:15.378550,cart
65,purchase,2026-03-31 02:03:15.378550,cart
556,login,2026-04-12 17:44:15.378550,search
654,login,2026-04-07 18:18:15.378550,checkout
465,login,2026-04-03 18:54:15.378550,product_page
197,login,2026-04-16 07:01:15.378550,search
764,purchase,2026-03-29 22:31:15.378550,cart
84,login,2026-04-23 21:17:15.378550,checkout
670,login,2026-04-15 22:07:15.378550,search
693,login,2026-04-17 18:11:15.378550,checkout
318,login,2026-04-10 03:34:15.378550,product_page
62,login,2026-04-22 07:53:15.378550,search
156,login,2026-04-25 03:44:15.378550,cart
465,login,2026-04-13 13:23:15.378550,product_page
607,login,2026-04-05 05:09:15.378550,cart
826,login,2026-04-25 20:48:15.378550,checkout
100,login,2026-04-08 08:55:15.378550,home
871,signup,2026-04-23 10:21:15.378550,home
541,login,2026-04-20 06:35:15.378550,product_page
138,login,2026-04-17 12:43:15.378550,product_page
111,login,2026-04-01 05:15:15.378550,product_page
548,login,2026-04-06 23:48:15.378550,cart
193,login,2026-04-07 15:07:15.378550,checkout
39,login,2026-04-03 09:04:15.378550,home
432,login,2026-04-20 04:09:15.378550,home
828,login,2026-04-14 08:20:15.378550,home
756,purchase,2026-04-11 10:53:15.378550,home
15,purchase,2026-04-26 09:35:15.378550,checkout
229,login,2026-04-15 18:35:15.378550,home
583,login,2026-04-21 16:15:15.378550,product_page
512,purchase,2026-04-03 00:32:15.378550,search
191,signup,2026-04-04 07:26:15.378550,search
713,login,2026-04-24 11:38:15.378550,checkout
864,signup,2026-04-08 08:11:15.378550,checkout
460,login,2026-04-06 19:37:15.378550,checkout
316,login,2026-03-31 23:17:15.378550,product_page
298,purchase,2026-04-02 18:37:15.378550,cart
917,login,2026-04-26 16:38:15.378550,search
934,login,2026-04-03 06:19:15.378550,search
86,login,2026-04-07 09:22:15.378550,checkout
184,login,2026-04-14 23:59:15.378550,search
451,login,2026-04-26 04:04:15.378550,product_page
18,login,2026-03-30 16:18:15.378550,checkout
785,purchase,2026-04-20 01:56:15.378550,product_page
658,login,2026-04-24 08:13:15.378550,home
801,login,2026-04-18 12:14:15.378550,product_page
67,login,2026-04-26 09:58:15.378550,home
809,login,2026-04-04 07:31:15.378550,search
571,purchase,2026-04-24 10:54:15.378550,product_page
445,login,2026-04-18 02:30:15.378550,search
128,purchase,2026-04-01 02:50:15.378550,search
352,login,2026-04-07 06:03:15.378550,checkout
713,login,2026-04-24 09:40:15.378550,home
787,login,2026-04-20 10:19:15.378550,checkout
783,login,2026-04-08 16:22:15.378550,checkout
978,purchase,2026-04-17 17:03:15.378550,home
601,login,2026-03-29 10:11:15.378550,product_page
263,signup,2026-04-24 04:02:15.378550,search
285,signup,2026-04-05 00:16:15.378550,product_page
534,login,2026-04-08 13:59:15.378550,cart
687,signup,2026-04-06 15:37:15.378550,product_page
255,login,2026-04-09 11:35:15.378550,product_page
114,login,2026-04-02 17:20:15.378550,home
461,login,2026-04-23 07:59:15.378550,search
608,login,2026-04-01 13:54:15.378550,checkout
882,login,2026-04-18 09:47:15.378550,checkout
777,login,2026-03-29 10:16:15.378550,product_page
135,login,2026-04-15 07:14:15.378550,search
194,login,2026-04-19 22:42:15.378550,product_page
438,login,2026-04-24 11:09:15.378550,home
18,login,2026-04-20 04:13:15.378550,home
770,login,2026-04-20 11:28:15.378550,product_page
828,login,2026-03-30 21:12:15.378550,search
252,login,2026-04-12 16:18:15.378550,cart
876,login,2026-04-19 02:25:15.378550,checkout
213,login,2026-04-10 13:23:15.378550,search
505,login,2026-04-23 09:21:15.378550,home
136,signup,2026-04-21 05:37:15.378550,checkout
676,purchase,2026-04-22 10:27:15.378550,product_page
979,purchase,2026-04-08 21:25:15.378550,search
354,login,2026-03-30 14:17:15.378550,home
94,purchase,2026-04-02 05:52:15.378550,checkout
472,signup,2026-04-16 11:29:15.378550,checkout
775,login,2026-04-13 12:32:15.378550,product_page
505,login,2026-03-31 02:52:15.378550,checkout
104,signup,2026-04-05 04:28:15.378550,product_page
542,login,2026-04-26 12:13:15.378550,search
893,login,2026-04-19 07:58:15.378550,cart
564,login,2026-04-05 02:08:15.378550,checkout
712,login,2026-04-12 22:43:15.378550,search
782,signup,2026-04-09 20:43:15.378550,home
401,login,2026-03-28 11:51:15.378550,checkout
469,login,2026-04-01 20:05:15.378550,product_page
751,purchase,2026-03-29 15:51:15.378550,search
35,login,2026-04-03 05:51:15.378550,cart
874,login,2026-04-02 09:16:15.378550,product_page
958,login,2026-04-01 09:36:15.378550,product_page
237,login,2026-04-11 21:36:15.378550,home
870,login,2026-04-16 05:56:15.378550,home
540,purchase,2026-04-22 07:32:15.378550,search
734,login,2026-04-12 14:09:15.378550,product_page
667,login,2026-04-03 11:35:15.378550,search
209,login,2026-04-08 11:38:15.378550,search
656,login,2026-04-19 00:48:15.378550,product_page
665,login,2026-04-04 11:21:15.378550,search
917,purchase,2026-04-24 23:08:15.378550,product_page
439,login,2026-04-02 15:59:15.378550,checkout
392,login,2026-04-01 03:46:15.378550,product_page
1000,login,2026-04-11 18:34:15.378550,cart
450,login,2026-04-08 05:14:15.378550,search
208,login,2026-03-30 08:58:15.378550,checkout
53,login,2026-04-16 02:58:15.378550,product_page
903,login,2026-04-01 19:16:15.378550,product_page
115,login,2026-04-03 23:01:15.378550,checkout
322,login,2026-04-22 00:26:15.378550,search
666,purchase,2026-03-31 03:15:15.378550,search
275,login,2026-04-11 15:02:15.378550,search
940,signup,2026-03-31 11:38:15.378550,checkout
550,signup,2026-04-01 15:22:15.378550,home
252,login,2026-04-20 17:55:15.378550,search
914,login,2026-04-04 08:14:15.378550,cart
674,purchase,2026-04-13 08:36:15.378550,checkout
18,login,2026-04-04 07:52:15.378550,checkout
827,login,2026-04-26 13:38:15.378550,cart
513,login,2026-03-29 05:23:15.378550,cart
439,login,2026-04-25 18:51:15.378550,home
122,login,2026-03-30 14:11:15.378550,search
204,login,2026-04-24 13:42:15.378550,search
872,signup,2026-04-08 18:29:15.378550,search
899,login,2026-04-07 12:41:15.378550,cart
88,login,2026-04-23 07:01:15.378550,product_page
921,purchase,2026-04-19 22:57:15.378550,product_page
333,purchase,2026-04-12 18:58:15.378550,product_page
787,login,2026-04-01 05:12:15.378550,home
701,login,2026-04-16 18:42:15.378550,cart
333,login,2026-04-21 07:59:15.378550,product_page
451,login,2026-04-24 02:19:15.378550,product_page
491,login,2026-04-11 05:02:15.378550,cart
341,login,2026-04-13 17:04:15.378550,home
383,login,2026-04-02 02:07:15.378550,cart
38,login,2026-04-25 22:34:15.378550,cart
228,login,2026-04-09 08:11:15.378550,home
830,signup,2026-04-08 17:08:15.378550,checkout
310,login,2026-04-08 10:36:15.378550,checkout
200,login,2026-04-25 08:01:15.378550,checkout
861,login,2026-04-16 13:31:15.378550,product_page
870,login,2026-04-26 20:29:15.378550,cart
365,login,2026-04-15 13:55:15.378550,checkout
206,signup,2026-04-07 02:19:15.378550,checkout
201,purchase,2026-03-29 23:06:15.378550,home
991,purchase,2026-04-06 23:52:15.378550,checkout
146,login,2026-03-31 16:35:15.378550,cart
246,login,2026-04-12 09:58:15.378550,cart
18,login,2026-04-15 15:36:15.378550,product_page
466,login,2026-04-17 23:20:15.378550,cart
894,signup,2026-04-21 06:37:15.378550,search
199,signup,2026-04-24 07:28:15.378550,home
203,login,2026-03-30 11:27:15.378550,product_page
543,login,2026-04-21 05:53:15.378550,product_page
78,purchase,2026-04-12 12:42:15.378550,search
569,signup,2026-03-30 00:33:15.378550,search
211,signup,2026-04-22 01:33:15.378550,home
355,login,2026-04-13 22:20:15.378550,product_page
561,purchase,2026-04-08 02:43:15.378550,search
949,signup,2026-04-03 06:12:15.378550,cart
886,login,2026-04-25 00:36:15.378550,home
916,purchase,2026-04-03 01:18:15.378550,product_page
798,login,2026-04-26 09:48:15.378550,cart
77,login,2026-04-23 17:30:15.378550,product_page
462,purchase,2026-03-30 14:30:15.378550,product_page
928,purchase,2026-03-28 23:54:15.378550,product_page
855,login,2026-04-11 01:58:15.378550,home
174,signup,2026-04-15 18:23:15.378550,checkout
374,login,2026-04-01 07:24:15.378550,product_page
488,purchase,2026-04-21 03:39:15.378550,cart
837,login,2026-04-26 01:56:15.378550,home
652,login,2026-04-25 21:57:15.378550,search
668,login,2026-04-25 18:03:15.378550,home
167,login,2026-04-26 17:41:15.378550,cart
287,login,2026-03-31 05:00:15.378550,product_page
853,purchase,2026-04-05 12:09:15.378550,search
908,purchase,2026-04-17 18:31:15.378550,product_page
649,signup,2026-04-23 00:13:15.378550,checkout
523,purchase,2026-04-22 11:12:15.378550,checkout
443,login,2026-04-24 18:04:15.378550,home
29,login,2026-04-11 09:43:15.378550,checkout
303,login,2026-04-22 09:26:15.378550,home
306,signup,2026-04-15 11:57:15.378550,search
841,purchase,2026-04-22 01:19:15.378550,home
150,purchase,2026-04-25 15:27:15.378550,checkout
634,login,2026-04-01 01:02:15.378550,checkout
530,login,2026-04-04 22:30:15.378550,search
744,login,2026-04-23 23:57:15.378550,product_page
350,login,2026-04-03 13:31:15.378550,cart
278,login,2026-04-04 18:46:15.378550,home
485,signup,2026-04-16 03:53:15.378550,checkout
533,login,2026-04-24 16:54:15.378550,search
61,login,2026-03-29 07:11:15.378550,home
627,login,2026-04-19 19:25:15.378550,product_page
108,signup,2026-04-05 10:55:15.378550,home
62,login,2026-04-12 03:24:15.378550,home
18,purchase,2026-04-10 01:50:15.378550,checkout
54,purchase,2026-04-06 07:19:15.378550,product_page
119,login,2026-04-12 18:51:15.378550,home
318,login,2026-04-24 22:28:15.378550,cart
416,login,2026-04-18 17:06:15.378550,cart
648,login,2026-04-05 07:14:15.378550,home
467,login,2026-04-02 12:26:15.378550,product_page
254,login,2026-04-01 01:36:15.378550,checkout
521,login,2026-04-10 15:33:15.378550,home
846,login,2026-04-02 10:16:15.378550,cart
915,login,2026-04-10 21:19:15.378550,checkout
143,login,2026-04-20 01:34:15.378550,product_page
743,login,2026-04-04 07:56:15.378550,home
423,login,2026-04-20 11:38:15.378550,search
752,login,2026-03-28 01:52:15.378550,cart
71,login,2026-04-08 02:05:15.378550,search
742,login,2026-04-14 10:09:15.378550,checkout
357,login,2026-04-12 18:56:15.378550,product_page
591,signup,2026-04-22 21:47:15.378550,cart
225,login,2026-04-03 16:56:15.378550,home
901,login,2026-03-31 04:47:15.378550,cart
388,signup,2026-04-17 03:44:15.378550,cart
385,login,2026-03-30 10:30:15.378550,product_page
665,purchase,2026-04-23 14:48:15.378550,checkout
910,login,2026-04-19 12:32:15.378550,checkout
915,signup,2026-03-27 22:47:15.378550,home
826,login,2026-04-16 05:52:15.378550,search
